stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
2406,"BOPAL01","Bolechowo/Pałac",52.5442364500,16.9905190200,C
1869,"MRGNI02","Mrowino/Gniewka",52.5149710000,16.7195990000,B
2466,"SDZUR02","Swarzędz/Armii Poznań/Żurawia",52.3951310000,17.0593320000,B
4030,"DPPOL01","Dopiewiec/Polarna",52.3723000000,16.7136220000,C
2102,"BZZNO02","Brzezno/",52.4913176100,16.6220973800,C
2355,"SIDWA01","Sierosław/Okrężna ",52.4058670000,16.6658280000,C
1184,"JAOGR01","Janikowo/Ogrodnicza",52.4436050000,17.0324690000,B
3196,"KOLAK01","Komorniki/Łąkowa ",52.3325710000,16.8125980000,B
353,"STRS02","Strzeszyn PKM",52.4619623700,16.8667445600,A
1949,"PMWIA02","Przeźmierowo/Wiadukt",52.4354184600,16.7863166501,B
681,"DKPAR01","Dąbrówka/Parkowa",52.3835100000,16.7436400000,C
1393,"STAR04","Starołęka PKM",52.3687272200,16.9333491400,A
1335,"CZGLU01","Czapury/Głuszynka",52.3180093000,16.9129402900,B
3901,"UNLU03","Unii Lubelskiej",52.3719006700,16.9501403600,A
1258,"CHAR01","Chartowo",52.3958560000,16.9835090000,A
1852,"RKKAL02","Rokietnica/Os. Kalinowe",52.5042358400,16.7433414100,B
2619,"BJMJE01","Błażejewo/Mikołajczyka I",52.2170749100,17.0983473500,C
4248,"ZAPPR02","Zalasewo/Polska/Przedszkole",52.3894670700,17.0856738200,B
1651,"SOLN01","Solna",52.4116894100,16.9286558400,A
2613,"KDBLA02","Kórnik/Bnin Błażejewska",52.2282747800,17.0934814700,C
2630,"JMJMM02","Jeziory Małe/",52.1671102400,17.1484836500,D
1550,"OSNZ01","Ostrowska",52.3518593400,17.0028203800,A
2290,"CEGAJ01","Czerwonak/Gajowa",52.4709332500,16.9958905100,B
1937,"PMKRA01","Przeźmierowo/Krańcowa",52.4215714351,16.7874382249,B
3618,"JKJAN01","Jankowo/",52.4446623933,17.1689359962,C
1821,"TURY02","Turystyczna",52.4828490000,16.7802170000,A
2212,"KZSZK01","Koziegłowy/Szkoła",52.4465793440,16.9895135404,B
2873,"GOSP02","Gospodarska",52.3556800314,17.0280160233,A
589,"SLUP01","Słupska",52.4483028600,16.8043734200,A
1596,"ZNTK01","ZNTK",52.3920746900,16.9133832500,A
3805,"RZEG44","Rondo Żegrze",52.3770800000,16.9565900000,A
3601,"KJCH02","Konopackiej",52.3564360000,16.8415590000,A
162,"KORN45","Kórnicka",52.3998253300,16.9528595100,A
4015,"LISOW01","Lisówki/Sowia",52.3208202270,16.6626039962,C
4035,"SYPR01","Sycowska Prologis",52.3591100000,16.8344200000,A
963,"KOWIR02","Komorniki/Wirowska",52.3410772624,16.8396947569,B
4119,"SKOGR02","Skórzewo/Ogrodowa",52.3946060000,16.7878960000,B
813,"DEEC09","Dębiec PKM",52.3719292500,16.9036505400,A
484,"WISE02","Wilczak/Serbska",52.4309139700,16.9539992500,A
2253,"KXOSP01","Komorniki gm.Kleszczewo/OSP",52.3306343600,17.1111042300,B
625,"SZPI02","Szpitalna",52.4121991900,16.8769750800,A
3603,"IAS01","Izba Administracji Skarbowej",52.3882235013,16.9237095653,A
2266,"KYCME02","Kliny/Cmentarz Ewangelicki",52.4863213700,17.0574692900,C
2141,"KAPOL01","Kamionki/Polna",52.2868362500,16.9866283700,B
1438,"WIKA02","Wielkopolska",52.4155811900,16.9180060800,A
439,"BIMLY02","Biedrusko/Młyn",52.5150853900,16.9394324400,B
4164,"KOTUL01","Komorniki/Tulipanowa",52.3484700000,16.8136300000,B
3604,"ZEKA02","Żelazka",52.3911611495,16.9282696523,A
677,"DBLES01","Dąbrowa/Poprzeczna",52.3921480000,16.7499490000,C
4408,"PLJAN01","Plewiska/Jantarowa",52.3650037971,16.8218528627,B
1745,"PLBOI01","Plewiska/Boisko",52.3683306607,16.8008823651,B
635,"ZGOR02","Zgorzelecka",52.4117833700,16.8583160600,A
2164,"TUKRA01","Tulce/Krańcowa",52.3485934900,17.0994081500,B
4277,"PRSWI02","Promnice/Świerkowa",52.5455711900,16.9640272300,C
2009,"CYCDR02","Chyby/Cedrowa",52.4524170000,16.7740000000,B
2591,"PXPIE01","Piersko/Rolna",52.5077220000,16.4811940000,C
1991,"SIPRO02","Sierosław/Prosta",52.4021933200,16.6670028300,C
3112,"CEPKM03","Czerwonak/PKM",52.4687487106,16.9796259730,B
47,"OPL41","Os. Pod Lipami",52.4310010800,16.9364029400,A
2285,"TCPET01","Tuczno/Pętla",52.5155781700,17.1367033100,C
1157,"BALA03","Bałtycka",52.4266050100,16.9774817000,A
3891,"ZLPAW03","Złotniki/Pawłowicka",52.4988987570,16.8376729707,B
1138,"ROSR30","Rondo Śródka",52.4094390300,16.9544934700,A
2170,"BOKAS01","Bolechowo-Os./Kasztanowa",52.5503955500,16.9733586200,C
2553,"MGLES02","M. Goślina/Leśna",52.5654680500,16.9909090100,C
1870,"MRLES01","Mrowino/Leszka",52.5138490000,16.7248840000,B
1425,"AWF03","AWF",52.3987909900,16.9367852400,A
1485,"KUWI01","Kurlandzka Wiadukt",52.3817257383,16.9784453679,A
1191,"KZTJE02","Koziegłowy/Taczaka I",52.4479848100,17.0008845100,B
1777,"KONOW01","Komorniki/Nowa",52.3392549602,16.8157284739,B
1694,"BUDZ42","Budziszyńska",52.3884567400,16.8498179200,A
3895,"BNSPO01","Baranowo/Spokojna",52.4408890000,16.7907710000,B
1584,"TOKA04","Tokarska",52.3772171100,16.9128203100,A
1432,"MOST01","Mostowa",52.4048703800,16.9396370600,A
1570,"DMOW01","Dmowskiego",52.3870716600,16.8966194900,A
3514,"KEPI01","Kępińska",52.3711480000,16.8776533000,A
3195,"KOLAK02","Komorniki/Łąkowa ",52.3324980000,16.8130170000,B
2854,"TRLIP02","Trzek/Lipowa",52.3567844700,17.1704771500,B
1826,"KCSZK02","Kicin/Szkoła",52.4634316700,17.0189726200,B
118,"FRRY42","Fredry",52.4094800000,16.9184700000,A
1652,"MILO02","Miłostowo",52.4105284700,17.0042454800,A
2746,"DHKLO01","Dachowa/Klonowa",52.2961681100,17.0990619100,B
3086,"KASZK01","Kamionki/Szkoła",52.2777488660,16.9918157203,B
4265,"LEZDR02","Łęczyca/Zdrojowa",52.3069900000,16.8694000000,B
4215,"WOLC02","Wołczyńska",52.3741000000,16.8321500000,A
365,"OJLY02","Os. Jagiełły",52.4535995700,16.9073589300,A
2162,"BOSZK01","Bolechowo-Os./Szkoła",52.5409308600,16.9732407100,C
1007,"CEDZ02","Cedzyńska",52.3670087900,16.8499730300,A
1407,"SARB02","Sarbinowska",52.3744328800,16.9643234200,A
2825,"LUPOL02","Luboń/Polna",52.3216956670,16.8731206379,B
2842,"ROSK03","Rondo Skubiszewskiego",52.3895752042,16.8544080476,A
929,"LUSTP01","Luboń/Straż Pożarna",52.3452989415,16.8779463612,B
2010,"CYCDR01","Chyby/Cedrowa",52.4529720000,16.7728610000,B
2687,"CMSWI02","Czmoń/Świerkowa",52.1832336545,17.0529415479,C
1010,"TYNZ02","Tyniecka",52.3621900300,16.8580446400,A
1755,"KOTOP01","Komorniki/Topolowa",52.3403201000,16.7950742600,B
3696,"KOKRY02","Komorniki/Kryształowa",52.3478390000,16.7833010000,B
2709,"PEPET02","Pętkowo/",52.2108737795,17.2560203777,C
46,"OPL42","Os. Pod Lipami",52.4309440500,16.9362506500,A
122,"WROC71","Wrocławska",52.4055683200,16.9321353600,A
1148,"KORO01","Koronkarska",52.4166131800,16.9602661700,A
5,"MT44","Most Teatralny",52.4109651200,16.9137425100,A
1111,"SLKA02","Słowiańska",52.4265125500,16.9199547800,A
1401,"OKOP02","Okopowa",52.3669557100,16.9432286600,A
1240,"SDSZU01","Swarzędz/Szumana",52.3990720028,17.0470532801,B
3593,"LUWSC02","Luboń/Wschodnia ",52.3434226895,16.8826392663,B
2108,"PRNA02","Przyjemna",52.3505610900,17.0412050800,A
3969,"RBPRZ02","Robakowo/Przyjazna",52.2977998681,17.0646295381,B
3792,"BHPET02","Błażejewko/Pętla",52.1993144100,17.1076877100,C
4097,"MACZ01","Maczka",52.4237505141,16.9134678163,A
3587,"KOJEZ04","Komorniki/Jeziorna",52.3289512252,16.8038191203,B
4370,"KDRAD01","Kórnik/Bnin Radosna",52.2281333469,17.0805234339,C
606,"KOLO01","Kołobrzeska",52.4313940000,16.8384200000,A
3311,"RUNOA01","Rumianek/Nowa II",52.4623013300,16.6307977000,C
3131,"ZLJAS01","Złotniki/Jaskółcza",52.4819244759,16.8539505631,B
452,"BRON01","Bronisza",52.4554530500,16.9477161500,A
3037,"XSPET01","Sowinki/Pętla",52.2115523482,16.8927481973,C
1338,"CZSZK02","Czapury/Szkoła",52.3144885800,16.9117173900,B
2853,"TRLIP01","Trzek/Lipowa",52.3567172500,17.1706833300,B
398,"STRU01","Strugarka",52.4541267700,16.9276875100,A
2690,"CNMIE01","Czmoniec/Miętowa",52.1773757961,17.0188663340,C
2272,"MELIS02","Mielno/Lisia",52.4894689300,17.0718976700,C
2565,"MGPKM01","M. Goślina/PKM",52.5748699583,17.0150441251,C
2539,"GAAKA01","Garby Wielkie/Akacjowa",52.3746820000,17.0713590000,C
628,"SWOB01","Swoboda",52.4117184500,16.8741687600,A
1308,"KAPLA02","Kamionki/Platanowa",52.2892556900,16.9782593900,B
3575,"GSKA02","Głuchowska",52.3718935000,16.8736398000,A
335,"SLPOZ01","Suchy Las/Os. Poziomkowe",52.4693847100,16.8728784300,B
967,"LUTRA01","Luboń/Traugutta",52.3446494786,16.8511171109,B
2695,"TMTRZ01","Trzykolne Młyny/",52.2077341331,16.9975564125,C
1645,"PANZ01","Porzeczkowa",52.3616272900,17.0155978600,A
95,"GLHE43","Głogowska/Hetmańska",52.3899860700,16.8946848200,A
1901,"PCPET02","Przecław/Pętla",52.5512198700,16.7136125900,C
151,"MILO41","Miłostowo",52.4096098600,17.0029011200,A
120,"MRCI71","Aleje Marcinkowskiego",52.4064212100,16.9284599000,A
3824,"CECME02","Czerwonak/Cmentarz",52.4585471500,16.9961692000,B
685,"PANOW02","Palędzie/Nowa",52.3730021400,16.7386973700,C
3591,"LUWPL03","Luboń/Wojska Polskiego",52.3430708833,16.8759245750,B
3976,"LENA42","Lechicka/Naramowicka",52.4400811731,16.9464362129,A
3106,"DOWYZ02","Dopiewo/Wyzwolenia",52.3466068585,16.6903187002,C
3523,"DELES01","Dębogóra/Leśna",52.4973436532,17.0924032724,C
2258,"KCPET02","Kicin/Pętla",52.4654992100,17.0213179200,B
903,"LUKRE02","Luboń/Kręta",52.3201162523,16.8781972398,B
4532,"STST05","Stary Strzeszyn",52.4518353900,16.8489658700,A
185,"TRAU41","Traugutta",52.3846407200,16.9140023000,A
3017,"RIMUZ02","Rogalin/Muzeum",52.2348074184,16.9336709205,C
32,"WIKA41","Wielkopolska",52.4155633900,16.9185920900,A
824,"OSDE02","Os. Dębina",52.3615330700,16.9045535900,A
1607,"LUBI02","Lubieńska",52.4491936600,16.8853455800,A
315,"MORA02","Morasko",52.4892681800,16.9054379000,A
3973,"SCSZK03","Szczodrzykowo/Szkoła",52.2859329386,17.1017595676,C
190,"WSPO41","Wspólna",52.3777846200,16.9076140700,A
4181,"ZEFPP02","Żerniki/Fabryczna Panattoni Park",52.3315860300,17.0284735100,B
3175,"DOWDW01","Dopiewo/Więckowska II",52.3732438629,16.6596524835,C
113,"POLW42","Półwiejska",52.3999200000,16.9281600000,A
1801,"RODKU02","Rosnówko/Dom Kultury",52.3032700000,16.7633500000,C
2411,"SDSPR02","Swarzędz/Sporna",52.4090240000,17.0917100000,B
2081,"GBWIE01","Grzebienisko/Wierzbowa",52.4329071300,16.5316423700,C
1931,"PMBRZ02","Przeźmierowo/Brzozowa",52.4198320000,16.7748030000,B
905,"LUPOD02","Luboń/Podgórna",52.3247731075,16.8793778448,B
1070,"TACZ01","Taczanowskiego",52.3916647700,16.8688547400,A
1034,"GORE02","Górecka",52.3734426200,16.8937284300,A
2485,"JASZY02","Janikowo/Szybowcowa",52.4397750000,17.0434020000,B
2742,"DHKRE02","Dachowa/Kręta",52.3041175400,17.0823806100,B
1150,"STUD01","Studzienna",52.4194532200,16.9657768000,A
1872,"RKTRA02","Rokietnica/Trakt Napoleoński",52.5129754200,16.7314301600,B
1128,"GABA01","Garbary PKM",52.4174898500,16.9403268300,A
2489,"SDKUT03","Swarzędz/Kościuszki",52.4048870000,17.0828710000,B
1166,"URWI01","Urwista",52.4230537700,16.9831660800,A
1243,"SDCEG02","Swarzędz/Os. Cegielskiego",52.4011580000,17.0591470000,B
1837,"KISTA01","Kiekrz/Starzyńska",52.4973900000,16.7688450000,B
4071,"CMNA03","Cmentarna",52.3843574025,16.8406982712,A
2453,"PKALT01","Paczkowo/Altanowa",52.4065470000,17.1656140000,C
1290,"RRAT30","Rondo Rataje",52.3968735900,16.9497940800,A
2041,"TPTER02","Tarnowo Pdg/Termy",52.4634689500,16.6418115100,C
149,"PUST41","Pusta",52.4098425300,16.9955514200,A
2418,"LOSZK02","Łowęcin/Szkolna",52.4132350000,17.1159730000,C
283,"ZLLAG01","Złotniki/Łagiewnicka",52.4921588600,16.8460696500,B
170,"LAKO42","Łąkowa",52.4020600000,16.9342900000,A
2312,"SRSKR01","Śródka/Skrzyżowanie",52.2998081600,17.1230832800,B
1551,"SPKA02","Spławska",52.3567125100,17.0002986500,A
3225,"LITRZ02","Lisówki/Trzcielińska",52.3211410000,16.6489890000,C
785,"UP01","Uniwersytet Przyrodniczy",52.4261442500,16.9049661800,A
2084,"TPZIE01","Tarnowo Pdg/Zielona",52.4676001100,16.6577562800,C
216,"PK42","Piaśnicka/Kurlandzka",52.3852315850,16.9871966030,A
1969,"BTBAT01","Batorowo/Batorowska",52.4213294100,16.7539934300,C
3049,"KANKA01","Kamionki/Nad Kople",52.2892567218,17.0003013193,B
3313,"GVOSI02","Gaj Wielki/",52.4602940000,16.5752840000,C
3204,"PLKOL02","Plewiska/Czarna Droga",52.3640660992,16.8150053533,B
748,"MATE02","Matejki",52.4062685300,16.9009621900,A
4313,"ZBZBN02","Żabinko/",52.1927295320,16.8819013882,C
380,"SOB21","Os. Sobieskiego",52.4650301900,16.9171600600,A
2461,"SDPIA01","Swarzędz/Piaski",52.4078630000,17.0752130000,B
1206,"GDYN02","Gdyńska",52.4303771340,16.9788880948,A
1220,"SOBI01","Sobiesława",52.4055865700,17.0232445100,A
1527,"STRA02","Strzyżowska",52.3546086000,16.9808282800,A
1107,"OPRZ02","Os. Przyjaźni",52.4306230500,16.9298942700,A
2637,"ZMRYN02","Zaniemyśl/Rynek",52.1571402000,17.1595303900,D
3171,"DOKAS02","Dopiewo/Kasztanowa",52.3641111813,16.6714732918,C
1493,"Z II01","Żegrze II",52.3806624000,16.9655481400,A
2672,"TBSKR02","Trzebisławki/Skrzyżowanie",52.2623070248,17.1670913007,C
3697,"KOKRY01","Komorniki/Kryształowa",52.3477960000,16.7829080000,B
1132,"MAGA03","Małe Garbary",52.4106331000,16.9393766600,A
45,"WILC41","Wilczak",52.4271476000,16.9467686700,A
2484,"BGLIG01","Bogucin/Ligowiec",52.4377110000,17.0365700000,B
699,"ZKZAC01","Zakrzewo/Zacisze",52.3899850400,16.7388852200,C
2878,"GWSZE02","Gowarzewo/Szewska",52.3495336800,17.1001830600,B
4476,"LADZ01","Ławica Działki",52.4142590276,16.8058851791,A
1066,"TREB02","Trębacka",52.3876410100,16.8695737300,A
793,"ALSO04","Aleje Solidarności",52.4353311700,16.9207035900,A
144,"KRAN42","Krańcowa",52.4094277500,16.9810464800,A
3552,"SZPKM01","Szreniawa/PKM",52.3164608200,16.7985359100,C
2974,"RKAP01","Rondo Kaponiera",52.4080713515,16.9116673935,A
2623,"BHDZI01","Błażejewko/Działkowa",52.2041823000,17.1035941700,C
218,"SZWE42","Szwedzka",52.3821217700,16.9909330100,A
966,"LUTRA03","Luboń/Traugutta",52.3441533548,16.8489477491,B
2650,"KDINS02","Kórnik/Parkowa Instytut",52.2450821500,17.0961829700,C
2476,"SDDWO01","Swarzędz/Dworzec Kolejowy",52.4046730000,17.0751530000,B
3830,"KLCH02","Klenowska Centrum Handlowe",52.3783458026,16.9810131839,A
4263,"WIPOD01","Wiry/Podleśna",52.3087200000,16.8713100000,B
2779,"PTJOD01","Potasze/Jodłowa",52.5244519700,17.0299407900,C
437,"IMBI02","Imbirowa",52.5003817200,16.9387436800,A
1326,"GLOS02","Głuszyna OSIR",52.3128791900,16.9689151300,A
1305,"KALAK01","Kamionki/Łąkowa",52.2884008800,16.9816866100,B
3348,"WTWIT02","Witkowice/Gorgoszewo Skrzyżowanie ",52.4830160000,16.5223720000,C
3883,"UNLU42","Unii Lubelskiej",52.3725317100,16.9500370600,A
2940,"SLNS02","Sławińska",52.4136195845,16.8175436542,A
2585,"MLMLO01","Młodasko/",52.4777220000,16.5402780000,C
2744,"DHTEC01","Dachowa/Tęczowa",52.3010234390,17.0876956097,B
2426,"SBDZI02","Sarbinowo/Dzika",52.4237620000,17.1564120000,C
2287,"CEZAL02","Czerwonak/Zalesie",52.4649526388,16.9914910539,B
1245,"SDRAC02","Swarzędz/Os. Raczyńskiego",52.4000140000,17.0633630000,B
89,"DWZA72","Dworzec Zachodni",52.4017716400,16.9090824300,A
138,"ROSR47","Rondo Śródka",52.4105194500,16.9573420600,A
1526,"SANT02","Sanocka",52.3613348000,16.9797234700,A
3048,"KANKA02","Kamionki/Nad Kople",52.2896360508,17.0003160768,B
128,"MAGA41","Małe Garbary",52.4107493300,16.9374709200,A
3994,"NIES03","Niestachowska",52.4200045927,16.8948290137,A
3668,"TRWYD02","Trzek/Wydzierżewice",52.3476982631,17.1710758428,B
386,"SZYM02","Szymanowskiego",52.4601525700,16.9170216000,A
28,"KURP41","Kurpińskiego",52.4507725100,16.9196313300,A
4419,"BLIND01","Bolesławiec/Wlkp. Indyk",52.2123485224,16.7562702510,C
1711,"DWZA02","Dworzec Zachodni",52.4009897700,16.9097960300,A
734,"BULG01","Bułgarska Enea Stadion",52.3961310000,16.8624166100,A
1989,"SIKSZ02","Sierosław/Kasztanowa",52.4035058900,16.6744881500,C
2487,"WZMEH01","Wierzenica/Mechowo",52.4407420000,17.0559040000,B
552,"TOLT02","Tołstoja",52.4499525500,16.8705847400,A
238,"RSTA47","Rondo Starołęka",52.3799600900,16.9440334600,A
1795,"SZDWO01","Szreniawa/Dworcowa",52.3186450896,16.7936954318,C
947,"WIPLD02","Wiry/Południowa",52.3175980974,16.8569168333,B
114,"POLW41","Półwiejska",52.3999700000,16.9279200000,A
322,"DESZ02","Deszczowa",52.4716679700,16.9019816600,A
4005,"OLOK42","Os. Łokietka",52.4479022614,16.9450932746,A
964,"LUSTU02","Luboń/Studzienna",52.3429896969,16.8445795103,B
1908,"BYPOR02","Bytkowo/Porzeczkowa",52.5161563000,16.7720989300,B
2683,"RDSZK01","Radzewo/Szkoła",52.2106385399,17.0201207269,C
3952,"MBP91","Muzeum Broni Pancernej",52.4271719912,16.8474719928,A
2239,"POPET01","Poklatki/Pętla",52.3281804500,17.2025601000,B
1659,"GABA04","Garbary PKM",52.4167634300,16.9391277100,A
2631,"JMJMM01","Jeziory Małe/",52.1674859700,17.1476164200,D
267,"GOSZK01","Golęczewo/Szkoła",52.5350996600,16.8190061700,C
4501,"MODLU01","Mosina/Leszczyńska/Długa",52.2352052989,16.8421887851,C
3842,"LUWSC04","Luboń/Wschodnia ",52.3432873797,16.8852661126,B
1121,"WILC01","Wilczak",52.4269576000,16.9479935100,A
845,"KRSZK02","Krosno/Szkoła",52.2227427139,16.8323750054,C
2598,"RBWEZ02","Robakowo/Węzeł",52.2957912900,17.0517110900,B
1997,"LWSWA01","Lusowo/Swadzimska",52.4314809700,16.7056440400,C
3807,"WILC42","Wilczak",52.4271580000,16.9466430000,A
497,"WIKT01","Wiktoria",52.4385040000,16.9309830000,A
183,"HEWI42","Hetmańska Wiadukt",52.3826620500,16.9294650500,A
801,"ZAME01","Zamek",52.4084429900,16.9179373900,A
1800,"ROSTW01","Rosnówko/Stawnego",52.2996148486,16.7719575409,C
1947,"PMWIA03","Przeźmierowo/Wiadukt",52.4363636444,16.7866855892,B
829,"PINZ02","Piastowska",52.3722627000,16.9185810400,A
124,"PLRA42","Pl. Ratajskiego",52.4095986000,16.9239237500,A
1782,"KNOSL02","Konarzewo/Os. 25-lecia",52.3345553200,16.7245063000,C
2156,"CZSTA02","Czapury/Stacja Energetyczna",52.3312441200,16.9111392100,B
604,"SMOC01","Smochowice",52.4321195300,16.8323893000,A
1169,"GNIE02","Gnieźnieńska",52.4243702900,16.9908254300,A
310,"SLLAK01","Suchy Las/Łąkowa",52.4811305700,16.8790950300,B
125,"PLRA41","Pl. Ratajskiego",52.4095816900,16.9241997100,A
1048,"KORF01","Korfantego",52.3592496300,16.8867441100,A
3582,"KOPOE01","Komorniki/Os. Poetów",52.3224300000,16.8055100000,B
4013,"TLLZA02","Trzcielin/Leśne Zacisze",52.3276247381,16.6732146842,C
811,"POGL01","Poznań Główny",52.4025035600,16.9121744200,A
4138,"GCKA01","Gołężycka",52.3632816635,16.9473806969,A
1445,"ARPO01","Armii Poznań",52.4213823500,16.9229206700,A
1738,"PLRYN01","Plewiska/Rynek",52.3686891100,16.8127774200,B
1252,"PRZM01","Os. Przemysława",52.3915536400,17.0092621300,A
2505,"XRIZA01","Kruszewnia/Os. Izabelin",52.3854370000,17.0970420000,C
2109,"TUOSP02","Tulce/Przylesie",52.3459140900,17.0628576400,B
1834,"KIZIE02","Kiekrz/Zielona",52.4919982200,16.7728699100,B
2397,"PJNZ02","Podjaryszki",52.3377552600,17.0152323100,A
4301,"MOKRS01","Mosina/Krosińska/Sosnowa",52.2308736359,16.8484902646,C
2220,"GWCZE02","Gowarzewo/Czereśniowa",52.3594012200,17.1306838900,B
4453,"SNOP01","Snopowa",52.3552330000,17.0231780000,A
1705,"ZAME72","Zamek",52.4073400000,16.9181100000,A
583,"ADMI02","Admiralska",52.4757478100,16.7774765600,A
3202,"KOWZG01","Komorniki/Os. Zielone Wzgórze",52.3242770000,16.8199140000,B
2295,"KXTAN02","Tanibórz/Zachód",52.3459495300,17.1134171200,B
4068,"OSKA01","Oświęcimska",52.3544084564,16.9371094328,A
2178,"BOOGR02","Bolechowo-Os./Ogrodowa",52.5336508600,16.9770254100,C
1153,"GLOW01","Główna",52.4227869400,16.9764654200,A
347,"KOSO02","Kosowska",52.4560162800,16.8773008700,A
1846,"RKROS04","Rokietnica/ROS",52.5124730000,16.7416760000,B
48,"ROSO42","Rondo Solidarności",52.4339380800,16.9377328700,A
2677,"MIMIE02","Mieczewo/",52.2395817482,17.0076948585,C
3819,"MWKOL03","Miękowo/Kolejowa",52.4983504319,16.9772647628,C
306,"SLNWR02","Suchy Las/Nowy Rynek",52.4750612400,16.8791538900,B
2902,"DEDAB01","Dębogóra/Dąbrówki",52.4986421100,17.0824978500,C
2552,"MGLES01","M. Goślina/Leśna",52.5646904900,16.9895134800,C
3664,"BOKRE01","Bolechowo/Kręta",52.5434071204,16.9941769305,C
350,"MORS02","Morszyńska",52.4582613800,16.8719060700,A
2338,"UZSKR03","Uzarzewo/Skrzyżowanie",52.4603310000,17.1127990000,C
1699,"GROT71","Grotkowska",52.3865628400,16.8439037400,A
206,"Z II42","Żegrze II",52.3807152400,16.9661947200,A
732,"BULG05","Bułgarska Enea Stadion",52.3948760000,16.8613850000,A
1506,"SSZP02","Szwajcarska Szpital",52.3888784900,16.9921746500,A
414,"UAMK02","UAM Kampus",52.4637778900,16.9305139300,A
1261,"BLIZ02","Bliźniąt",52.3931962200,16.9805026000,A
2748,"SCTRZ02","Szczodrzykowo/Poznańska",52.2927239400,17.1080833300,C
1990,"SIKSZ01","Sierosław/Kasztanowa",52.4036464500,16.6764207800,C
3993,"NIES04","Niestachowska",52.4198605125,16.8948290137,A
1422,"DRDE02","Droga Dębińska",52.3870132300,16.9305828900,A
1013,"KOTO02","Kotowo",52.3592269200,16.8537916000,A
1374,"SAND02","Sandomierska",52.3520455744,16.9567517497,A
441,"BIJES02","Biedrusko/Jesionowa",52.5363894500,16.9437250300,B
736,"DRZE01","Drzewieckiego",52.3969736500,16.8675910400,A
180,"OPIA42","Os. Piastowskie",52.3899918400,16.9471448300,A
1046,"SWIE01","Świerczewo",52.3570526700,16.8839986500,A
2037,"TPNOW02","Tarnowo Pdg/Nowa",52.4627828000,16.6558864200,C
2545,"GAMPE01","Garby Małe/Pętla",52.3617000000,17.0696770000,C
393,"OSBA02","Os. Batorego",52.4605144200,16.9286422400,A
2001,"SALIP01","Sady/Lipowa",52.4436480300,16.7184648700,C
316,"MOKO02","Morasko Kościół",52.4887599500,16.9084893200,A
2069,"JNPAL02","Jankowice/Pałac",52.4407939900,16.6173347100,C
1299,"BRBOR01","Borówiec/Borówkowa",52.2827159500,17.0121129800,B
2345,"GRKAT02","Gruszczyn/Katarzyńska",52.4308812925,17.0726724101,B
2534,"ZAHSZ01","Zalasewo/Heweliusza Szkoła",52.3850790000,17.0685930000,B
2866,"SEMAL01","Siekierki Wielkie/Malinowa",52.3751333900,17.1598673400,C
2208,"KZLIP02","Koziegłowy/Lipowa",52.4555496900,16.9844963200,B
1909,"BYPOR01","Bytkowo/Porzeczkowa",52.5161970300,16.7719880400,B
